"model","term","estimate","std.error","statistic","p.value","stars"
"reg4","avg_score_Q24:clusterUrban Hub - Local (Wellcome)",0.0387495754374897,0.0264974878846906,1.46238675930778,0.143685184095662,""
"reg4","avg_score_Q25:scaleUpscales",NA,NA,NA,NA,""
"reg4","avg_score_Q25:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q25:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q25:clusterResidential - High Income (Wellcome)",-0.0116741803783954,0.0179429368023108,-0.65062818350293,0.515310282089582,""
"reg4","avg_score_Q25:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q25:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q25:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q25:clusterUrban Hub - Local (Wellcome)",0.0609928877570162,0.0288009718640292,2.11773713904401,0.0342364357387632,"*"
"reg4","avg_score_Q26:scaleUpscales",NA,NA,NA,NA,""
"reg4","avg_score_Q26:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q26:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q26:clusterResidential - High Income (Wellcome)",0.0182886279937287,0.0172542050184298,1.05995193485843,0.289207139866327,""
"reg4","avg_score_Q26:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q26:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q26:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q26:clusterUrban Hub - Local (Wellcome)",-0.284598700735093,0.0404669044288648,-7.03287550040745,2.23720278465269e-12,"***"
"reg4","avg_score_Q27:scaleUpscales",NA,NA,NA,NA,""
"reg4","avg_score_Q27:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q27:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q27:clusterResidential - High Income (Wellcome)",-0.0566873503728525,0.0214820962018581,-2.63881838346619,0.0083400471828668,"**"
"reg4","avg_score_Q27:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q27:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q27:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q27:clusterUrban Hub - Local (Wellcome)",-0.0699510811011904,0.0314324552529019,-2.22544120522473,0.0260869290384726,"*"
"reg4","avg_score_Q28:scaleUpscales",NA,NA,NA,NA,""
"reg4","avg_score_Q28:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q28:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q28:clusterResidential - High Income (Wellcome)",-0.0278756427151778,0.0146970595529911,-1.89668161952196,0.0579157126856454,"."
"reg4","avg_score_Q28:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q28:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q28:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q28:clusterUrban Hub - Local (Wellcome)",0.109061192999193,0.0201401545613501,5.41511201748603,6.35172090972773e-08,"***"
"reg4","avg_score_Q29:scaleUpscales",NA,NA,NA,NA,""
"reg4","avg_score_Q29:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q29:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q29:clusterResidential - High Income (Wellcome)",0.094718046193801,0.0174017545307411,5.44301702604048,5.43640918144083e-08,"***"
"reg4","avg_score_Q29:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q29:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q29:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q29:clusterUrban Hub - Local (Wellcome)",0.0587847007571296,0.0396051031069722,1.4842708677807,0.137787151544691,""
"reg4","avg_score_Q30:scaleUpscales",NA,NA,NA,NA,""
"reg4","avg_score_Q30:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q30:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q30:clusterResidential - High Income (Wellcome)",-0.0401564371574228,0.0190611660986596,-2.10671461281934,0.035181799339481,"*"
"reg4","avg_score_Q30:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q30:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg4","avg_score_Q30:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg4","avg_score_Q30:clusterUrban Hub - Local (Wellcome)",0.00382169055343845,0.0189279064045787,0.201907726705262,0.83999538671254,""
"reg5","(Intercept)",576.369318605921,5.81777274127615,99.0704422874194,0,"***"
"reg5","avg_score_Q1",-5.61099610219264,0.210488966906646,-26.6569606219843,2.00016572143342e-148,"***"
"reg5","avg_score_Q2",1.24300458634517,0.255346532695123,4.86791253135708,1.1553404506516e-06,"***"
"reg5","avg_score_Q3",0.618383962805406,0.246210709436082,2.5116046504303,0.0120432008522331,"*"
"reg5","avg_score_Q4",-0.952422270355936,0.264284284809099,-3.60377943411922,0.000316046467752981,"***"
"reg5","avg_score_Q5",1.04493640796925,0.256269150120166,4.07749589632334,4.60845543267749e-05,"***"
"reg5","avg_score_Q6",-1.26998637495882,0.198617710418561,-6.39412453341894,1.73058818720091e-10,"***"
"reg5","avg_score_Q7",-0.431991715838023,0.215686314853854,-2.00287030788548,0.0452340185976039,"*"
"reg5","avg_score_Q8",2.86469801608425,0.260118645844607,11.0130437085068,5.94338754790375e-28,"***"
"reg5","avg_score_Q9",-1.00841149068277,0.337255953125586,-2.99004800756553,0.00280012795721712,"**"
"reg5","avg_score_Q10",-0.331550713535858,0.31612630673911,-1.04879191154907,0.294314171056415,""
"reg5","avg_score_Q11",1.05734166890671,0.250617245561345,4.21895016258128,2.48889320173675e-05,"***"
"reg5","avg_score_Q12",0.757959324487762,0.241715257026958,3.13575292602746,0.00172203149725857,"**"
"reg5","avg_score_Q15",2.29741650634379,0.242495770996386,9.47404772010653,3.72229394999575e-21,"***"
"reg5","avg_score_Q16",0.17018474677812,0.283132205329574,0.60107873132984,0.547809194276549,""
"reg5","avg_score_Q17",-0.765547273605657,0.267595726214538,-2.86083520254692,0.00423918608236985,"**"
"reg5","avg_score_Q18",-0.807860469161863,0.292087394677175,-2.76581764185592,0.00569458366907179,"**"
"reg5","avg_score_Q19",1.1626794461773,0.276107820196386,4.21096166472331,2.57831090473242e-05,"***"
"reg5","avg_score_Q20",0.472485251723851,0.262259874540139,1.8015918468364,0.0716574823023365,"."
"reg5","avg_score_Q21",-2.68061456815617,0.277543740420031,-9.65834993828129,6.42715518680773e-22,"***"
"reg5","avg_score_Q22",1.05468019392559,0.25982564512312,4.05918435582376,4.98411960690598e-05,"***"
"reg5","avg_score_Q23",0.560441472805226,0.302918920655813,1.85013689997271,0.0643406578488729,"."
"reg5","avg_score_Q24",-1.24723612901387,0.240900248595979,-5.17739660412575,2.3198442799925e-07,"***"
"reg5","avg_score_Q25",-2.23650035754823,0.299018627625912,-7.47946833715727,8.48110528367307e-14,"***"
"reg5","avg_score_Q26",1.90075667001022,0.25054045652682,7.58662571450508,3.75916330110005e-14,"***"
"reg5","avg_score_Q27",-0.0369283025682726,0.25150658336731,-0.146828373531444,0.883272191137289,""
"reg5","avg_score_Q28",0.996088795391616,0.216872120238118,4.59297762339366,4.45472945997644e-06,"***"
"reg5","avg_score_Q29",0.645822787509872,0.26508973693072,2.43624213818076,0.0148682920874745,"*"
"reg5","avg_score_Q30",-0.086022454360128,0.2617654287144,-0.328624199087737,0.742450687615512,""
"reg5","scaleUpscales",-3181.9991855984,315.724478858488,-10.0784050609665,1.04076118855732e-23,"***"
"reg5","clusterOffice - High Income (Upscale)",-6375.11567081109,2238.5602118155,-2.84786428221235,0.0044156321806734,"**"
"reg5","clusterOffice - Local (Wellcome)",-323.32390523999,267.281688523608,-1.20967473314743,0.22644916165264,""
"reg5","clusterResidential - High Income (Wellcome)",30.4313648281286,16.7381426564226,1.81808492452129,0.0690986683672449,"."
"reg5","clusterResidential - Western & Top Income (Upscale)",3073.5308023845,310.563728971617,9.89661868294155,6.32676009369068e-23,"***"
"reg5","clusterTourist Border(Wellcome)",-14.1795488418703,16.1251207162865,-0.879345283136319,0.379247660649916,""
"reg5","clusterUrban Hub - High Income (Upscale)",2881.3407568722,352.060115111744,8.18422943467383,3.28825147137262e-16,"***"
"reg5","clusterUrban Hub - Local (Wellcome)",-307.023705596879,16.995305658093,-18.0652064619195,3.66847507284881e-71,"***"
"reg5","avg_score_Q1:scaleUpscales",55.3809099732948,33.4938975881736,1.65346268906158,0.0982866038231722,"."
"reg5","avg_score_Q1:clusterOffice - High Income (Upscale)",-260.917778934115,83.7284594568308,-3.11623766431103,0.00183999199582732,"**"
"reg5","avg_score_Q1:clusterOffice - Local (Wellcome)",-5.79550007032731,2.36297162750563,-2.45263210225045,0.0142084797747919,"*"
"reg5","avg_score_Q1:clusterResidential - High Income (Wellcome)",10.1040309686395,0.76471131176204,13.2128697630454,2.46092879996372e-39,"***"
"reg5","avg_score_Q1:clusterResidential - Western & Top Income (Upscale)",2.11487928703256,36.3210907423955,0.0582273066090491,0.953569418527016,""
"reg5","avg_score_Q1:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q1:clusterUrban Hub - High Income (Upscale)",-42.2639800857893,31.1399206296256,-1.35722825335594,0.174757361823665,""
"reg5","avg_score_Q1:clusterUrban Hub - Local (Wellcome)",14.4454254194858,0.958146647158709,15.0764243264038,1.74791956522535e-50,"***"
"reg5","avg_score_Q2:scaleUpscales",-574.123698346863,103.975138857398,-5.5217401453464,3.49074547842556e-08,"***"
"reg5","avg_score_Q2:clusterOffice - High Income (Upscale)",1954.03410808817,276.217644503916,7.07425520045108,1.66535045915167e-12,"***"
"reg5","avg_score_Q2:clusterOffice - Local (Wellcome)",26.0288868276731,20.0997056972761,1.29498845503995,0.195371712170733,""
"reg5","avg_score_Q2:clusterResidential - High Income (Wellcome)",5.95940600082235,0.73161595779464,8.14553856751046,4.51546392885726e-16,"***"
"reg5","avg_score_Q2:clusterResidential - Western & Top Income (Upscale)",650.29416179138,107.12571010093,6.07038367520457,1.35037459700309e-09,"***"
"reg5","avg_score_Q2:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q2:clusterUrban Hub - High Income (Upscale)",623.969509026374,106.927504087054,5.83544443830257,5.63167048294452e-09,"***"
"reg5","avg_score_Q2:clusterUrban Hub - Local (Wellcome)",-6.68445094494036,0.960773484349062,-6.95736409656348,3.81779344005071e-12,"***"
"reg5","avg_score_Q3:scaleUpscales",-293.931648770925,65.8358758875295,-4.46461211016713,8.16138016011719e-06,"***"
"reg5","avg_score_Q3:clusterOffice - High Income (Upscale)",-1637.17895942099,262.561248855892,-6.23541732283412,4.79800359738328e-10,"***"
"reg5","avg_score_Q3:clusterOffice - Local (Wellcome)",-14.1958527549966,23.1764730840992,-0.612511347325578,0.540221620840175,""
"reg5","avg_score_Q3:clusterResidential - High Income (Wellcome)",-3.15001611519893,0.712855165223901,-4.41887254083308,1.00881339740536e-05,"***"
"reg5","avg_score_Q3:clusterResidential - Western & Top Income (Upscale)",239.618106692511,67.2534935646685,3.56290943402224,0.000369482418128341,"***"
"reg5","avg_score_Q3:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q3:clusterUrban Hub - High Income (Upscale)",262.906496898429,64.4017996364719,4.08228494207389,4.51473155244945e-05,"***"
"reg5","avg_score_Q3:clusterUrban Hub - Local (Wellcome)",-1.4038463042723,0.829748533301208,-1.6918936857737,0.0907157463683527,"."
"reg5","avg_score_Q4:scaleUpscales",882.284240087276,123.368427166091,7.15162104562991,9.54782228562964e-13,"***"
"reg5","avg_score_Q4:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q4:clusterOffice - Local (Wellcome)",-1.17234702611764,8.71812515274076,-0.134472378588083,0.893033351044675,""
"reg5","avg_score_Q4:clusterResidential - High Income (Wellcome)",-8.60336313505878,1.23579492982552,-6.96180484918598,3.70022495346313e-12,"***"
"reg5","avg_score_Q4:clusterResidential - Western & Top Income (Upscale)",-800.324198216652,119.025211147716,-6.72398889696918,1.92377773554533e-11,"***"
"reg5","avg_score_Q4:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q4:clusterUrban Hub - High Income (Upscale)",-908.877538957735,128.408293971385,-7.07802830213033,1.62099107575194e-12,"***"
"reg5","avg_score_Q4:clusterUrban Hub - Local (Wellcome)",1.3634552760418,0.941706198160215,1.44785632578987,0.14770704448576,""
"reg5","avg_score_Q5:scaleUpscales",6.32783332996666,4.21178055227349,1.50241287536953,0.133040681003392,""
"reg5","avg_score_Q5:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q5:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q5:clusterResidential - High Income (Wellcome)",3.53394150378984,0.822235647605427,4.2979667861417,1.74970984062882e-05,"***"
"reg5","avg_score_Q5:clusterResidential - Western & Top Income (Upscale)",-52.4379261764176,8.34916415966325,-6.28061985291383,3.59743586321603e-10,"***"
"reg5","avg_score_Q5:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q5:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q5:clusterUrban Hub - Local (Wellcome)",-3.71479217145936,1.16415411502915,-3.19097971952481,0.00142487786225838,"**"
"reg5","avg_score_Q6:scaleUpscales",17.9200914476975,5.06403207170318,3.53870022818999,0.00040500389041934,"***"
"reg5","avg_score_Q6:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q6:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q6:clusterResidential - High Income (Wellcome)",4.7769545068286,0.644648638766375,7.41016767827195,1.42703822759525e-13,"***"
"reg5","avg_score_Q6:clusterResidential - Western & Top Income (Upscale)",32.6861360864772,8.28787782975387,3.94384868574346,8.10550877309776e-05,"***"
"reg5","avg_score_Q6:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q6:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q6:clusterUrban Hub - Local (Wellcome)",2.50170913334656,0.89713699842607,2.78854749913953,0.00531039842938263,"**"
"reg5","avg_score_Q7:scaleUpscales",35.83486972923,8.38810270892064,4.27210669358162,1.96487708296948e-05,"***"
"reg5","avg_score_Q7:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q7:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q7:clusterResidential - High Income (Wellcome)",0.99344984341131,0.720792632217348,1.37827413739677,0.168167655837001,""
"reg5","avg_score_Q7:clusterResidential - Western & Top Income (Upscale)",24.2092516233871,11.8108273221701,2.04975070441881,0.0404301150279234,"*"
"reg5","avg_score_Q7:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q7:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q7:clusterUrban Hub - Local (Wellcome)",-1.01723969471593,0.950389234381603,-1.07034008584685,0.284507300405587,""
"reg5","avg_score_Q8:scaleUpscales",-91.2931219122976,15.1904532374003,-6.00990111917961,1.96024572542638e-09,"***"
"reg5","avg_score_Q8:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q8:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q8:clusterResidential - High Income (Wellcome)",-0.757983049902301,0.81150211779782,-0.934049379882392,0.350314253388312,""
"reg5","avg_score_Q8:clusterResidential - Western & Top Income (Upscale)",135.473217063468,16.633170694298,8.14476202723689,4.5442316607585e-16,"***"
"reg5","avg_score_Q8:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q8:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q8:clusterUrban Hub - Local (Wellcome)",-1.06178152393009,1.56291039049097,-0.67936174101226,0.496933667267541,""
"reg5","avg_score_Q9:scaleUpscales",-55.2593995243751,11.7648281938808,-4.69700012730464,2.69615372453735e-06,"***"
"reg5","avg_score_Q9:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q9:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q9:clusterResidential - High Income (Wellcome)",-4.30382848743226,1.06065855053764,-4.05769461364422,5.0159265195798e-05,"***"
"reg5","avg_score_Q9:clusterResidential - Western & Top Income (Upscale)",80.1379280584819,12.4639644550658,6.42956968847188,1.37357395364715e-10,"***"
"reg5","avg_score_Q9:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q9:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q9:clusterUrban Hub - Local (Wellcome)",-4.87233114653891,1.53180288821106,-3.18078206017038,0.00147591151876121,"**"
"reg5","avg_score_Q10:scaleUpscales",19.6619039589103,3.68170063512051,5.34044071137977,9.59699481609443e-08,"***"
"reg5","avg_score_Q10:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q10:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q10:clusterResidential - High Income (Wellcome)",-2.64260998031893,0.778575688482325,-3.3941593854159,0.000692647445158798,"***"
"reg5","avg_score_Q10:clusterResidential - Western & Top Income (Upscale)",-95.7881720746374,11.7914273141944,-8.12354344578188,5.40414542126868e-16,"***"
"reg5","avg_score_Q10:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q10:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q10:clusterUrban Hub - Local (Wellcome)",-0.746765173942597,1.58885177979124,-0.470003044614214,0.638369126159282,""
"reg5","avg_score_Q11:scaleUpscales",-19.3697596469253,6.45887960388028,-2.99893492909955,0.00271984796652668,"**"
"reg5","avg_score_Q11:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q11:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q11:clusterResidential - High Income (Wellcome)",2.45206593544835,0.854316160464756,2.87020900332075,0.00411568071202964,"**"
"reg5","avg_score_Q11:clusterResidential - Western & Top Income (Upscale)",-79.5755189779365,12.9482329502952,-6.14566630700929,8.45013203880131e-10,"***"
"reg5","avg_score_Q11:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q11:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q11:clusterUrban Hub - Local (Wellcome)",12.5105267138143,1.53948848393411,8.12641786175892,5.27888050727145e-16,"***"
"reg5","avg_score_Q12:scaleUpscales",-98.4747535255963,19.4654428080193,-5.05895265249385,4.33512510436767e-07,"***"
"reg5","avg_score_Q12:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q12:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q12:clusterResidential - High Income (Wellcome)",8.3147503877185,0.765908245025009,10.8560659083217,3.24798122357328e-27,"***"
"reg5","avg_score_Q12:clusterResidential - Western & Top Income (Upscale)",84.5862187377326,19.4686062893285,4.34474956659315,1.41626199424675e-05,"***"
"reg5","avg_score_Q12:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q12:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q12:clusterUrban Hub - Local (Wellcome)",0.965320058547937,1.03284035641168,0.934626588277088,0.350016626846845,""
"reg5","avg_score_Q15:scaleUpscales",-29.9033796347717,7.76376793978263,-3.85165809523268,0.000118485606748034,"***"
"reg5","avg_score_Q15:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q15:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q15:clusterResidential - High Income (Wellcome)",-0.0506591137723132,0.947587085856719,-0.0534611694570658,0.957366165353974,""
"reg5","avg_score_Q15:clusterResidential - Western & Top Income (Upscale)",32.7953415499462,8.14971472384343,4.02410914507199,5.7861939620675e-05,"***"
"reg5","avg_score_Q15:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q15:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q15:clusterUrban Hub - Local (Wellcome)",-2.19641010433413,0.798873959243375,-2.749382526393,0.00598780590768188,"**"
"reg5","avg_score_Q16:scaleUpscales",63.0870390443663,17.0132165126593,3.70811944921903,0.000210600316911818,"***"
"reg5","avg_score_Q16:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q16:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q16:clusterResidential - High Income (Wellcome)",-1.28983038211158,1.02947678594554,-1.2528989480097,0.210289029969843,""
"reg5","avg_score_Q16:clusterResidential - Western & Top Income (Upscale)",-133.309505842098,18.7847765116181,-7.09667776774709,1.41820781025329e-12,"***"
"reg5","avg_score_Q16:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q16:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q16:clusterUrban Hub - Local (Wellcome)",11.1760407994453,2.32846208897071,4.79975209920021,1.62530203947794e-06,"***"
"reg5","avg_score_Q17:scaleUpscales",35.7986489439927,7.81851914938146,4.57869940074583,4.76875878493628e-06,"***"
"reg5","avg_score_Q17:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q17:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q17:clusterResidential - High Income (Wellcome)",-4.89986233480303,1.08888403512983,-4.49989363120638,6.9210505689874e-06,"***"
"reg5","avg_score_Q17:clusterResidential - Western & Top Income (Upscale)",-78.9060779080409,10.1691923857455,-7.75932590464569,9.8981296112774e-15,"***"
"reg5","avg_score_Q17:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q17:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q17:clusterUrban Hub - Local (Wellcome)",2.50675742453575,0.889893081977077,2.81691977980825,0.00486376701397472,"**"
"reg5","avg_score_Q18:scaleUpscales",-69.412866504597,8.66766219964687,-8.00825700238122,1.37533082682721e-15,"***"
"reg5","avg_score_Q18:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q18:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q18:clusterResidential - High Income (Wellcome)",2.55884232981682,0.898690803086186,2.84730000688727,0.00442345711203145,"**"
"reg5","avg_score_Q18:clusterResidential - Western & Top Income (Upscale)",101.561414799919,9.78031117595131,10.3842723378421,4.65543683388514e-25,"***"
"reg5","avg_score_Q18:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q18:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q18:clusterUrban Hub - Local (Wellcome)",-0.710472856530697,1.69542351253332,-0.419053322829705,0.675191462961492,""
"reg5","avg_score_Q19:scaleUpscales",127.953839968607,21.9092628148085,5.84017093820806,5.47503551252764e-09,"***"
"reg5","avg_score_Q19:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q19:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q19:clusterResidential - High Income (Wellcome)",3.07055537266871,0.915962148770155,3.35227320996996,0.000806235175374075,"***"
"reg5","avg_score_Q19:clusterResidential - Western & Top Income (Upscale)",-78.1661254861563,22.7041687932704,-3.44280938879054,0.000579453961377446,"***"
"reg5","avg_score_Q19:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q19:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q19:clusterUrban Hub - Local (Wellcome)",-7.83418028230098,1.24170742473662,-6.30919983744374,2.99556029935746e-10,"***"
"reg5","avg_score_Q20:scaleUpscales",87.2935552118754,12.2337270393787,7.13548331844329,1.07276725768312e-12,"***"
"reg5","avg_score_Q20:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q20:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q20:clusterResidential - High Income (Wellcome)",-5.47566937130293,0.959347081304202,-5.70770420634306,1.19728233099901e-08,"***"
"reg5","avg_score_Q20:clusterResidential - Western & Top Income (Upscale)",-292.804743892993,29.1895232883058,-10.0311588168451,1.66867349854697e-23,"***"
"reg5","avg_score_Q20:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q20:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q20:clusterUrban Hub - Local (Wellcome)",-5.98939783238787,1.48719579358022,-4.02730955684674,5.70822263556085e-05,"***"
"reg5","avg_score_Q21:scaleUpscales",-47.877740298654,8.75006765953927,-5.47169943839897,4.62927228139534e-08,"***"
"reg5","avg_score_Q21:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q21:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q21:clusterResidential - High Income (Wellcome)",2.01017674737271,0.952334143588536,2.11078932841583,0.0348297603120246,"*"
"reg5","avg_score_Q21:clusterResidential - Western & Top Income (Upscale)",174.244745512864,19.269955455907,9.04230141639744,2.00893819414091e-19,"***"
"reg5","avg_score_Q21:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q21:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q21:clusterUrban Hub - Local (Wellcome)",16.4455583757989,1.16894934818807,14.0686663637654,2.75923274775876e-44,"***"
"reg5","avg_score_Q22:scaleUpscales",2.44287603559735,1.94906109181388,1.25336042356882,0.210121123983206,""
"reg5","avg_score_Q22:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q22:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q22:clusterResidential - High Income (Wellcome)",-5.31462579686171,0.918207279448597,-5.78804581036785,7.46401097416208e-09,"***"
"reg5","avg_score_Q22:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q22:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q22:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q22:clusterUrban Hub - Local (Wellcome)",6.01954297447938,0.978347147399532,6.15276795202956,8.08232498298282e-10,"***"
"reg5","avg_score_Q23:scaleUpscales",NA,NA,NA,NA,""
